alt_id,hid,pid,inc,sex,age,job,ptype_code,household_id,parcel_id,dparcel_id,distance
102,19463,1,7953,1,1,4,6,19463.0,305.0,346,4.870425073206561
40,96174,1,12190,2,4,2,6,96174.0,543.0,1,4.328956509331141
89,10374,1,16958,1,2,2,6,10374.0,345.0,218,5.180592083322197
59,75849,1,12477,1,1,2,6,75849.0,190.0,50,4.667154336590391
83,96812,1,6963,2,4,2,6,96812.0,543.0,218,7.3154961467033415
28,75950,1,19039,1,3,2,6,75950.0,17.0,349,6.379216513349416
78,76562,1,16741,1,3,2,6,76562.0,100.0,244,7.027820426073218
82,75560,1,13217,1,1,2,6,75560.0,19.0,218,5.238502353661533
93,18822,1,9058,1,3,4,6,18822.0,17.0,309,6.358786757408574
15,76465,1,15273,1,2,2,6,76465.0,265.0,13,5.4903811826923965
31,17002,1,11497,1,3,4,6,17002.0,5.0,278,6.1709274866762085
49,98617,1,7886,2,4,2,6,98617.0,346.0,219,4.925132038424911
19,24144,1,5688,1,4,2,6,24144.0,246.0,378,5.397208439375051
88,74499,1,16868,1,2,2,6,74499.0,380.0,218,7.410044831884757
60,74827,1,14107,1,3,2,6,74827.0,337.0,274,1.0603034250993086
80,97556,1,10918,2,4,2,6,97556.0,345.0,219,5.925801750169954
47,77092,1,13292,1,3,2,6,77092.0,371.0,113,7.566684002828885
79,16394,1,10287,1,1,4,6,16394.0,354.0,218,3.391442270157094
109,24946,1,6392,1,4,2,6,24946.0,335.0,365,3.9054315893640137
68,24512,1,7064,1,4,2,6,24512.0,339.0,426,7.291602602570436
71,12847,1,10040,1,3,4,6,12847.0,203.0,426,3.6163373681955022
40,97794,1,11484,2,4,2,6,97794.0,275.0,1,4.328956509331141
7,24746,1,9644,1,4,2,6,24746.0,360.0,234,5.728247551357701
55,15966,1,12321,1,2,4,6,15966.0,346.0,221,5.661588851783089
92,20051,1,8156,1,4,2,6,20051.0,346.0,218,4.770650208070064
24,75635,1,16516,1,1,2,6,75635.0,303.0,344,4.757987305511405
60,13809,1,12834,1,2,4,6,13809.0,188.0,274,1.0603034250993086
56,12455,1,11941,1,1,4,6,12455.0,14.0,221,6.97670452304607
10,23297,1,8241,1,4,2,6,23297.0,344.0,6,7.310853166422422
42,15537,1,12015,1,1,4,6,15537.0,294.0,13,3.7368012301433144
67,77053,1,18164,1,3,2,6,77053.0,1.0,426,5.5484147417611664
77,20035,1,9537,1,4,2,6,20035.0,349.0,13,3.8149206613355893
53,75621,1,14576,1,1,2,6,75621.0,3.0,221,6.954510536533835
96,17394,1,16222,1,2,4,6,17394.0,22.0,309,7.038270089733806
82,16510,1,13253,1,1,4,6,16510.0,19.0,218,5.238502353661533
70,23296,1,5380,1,4,2,6,23296.0,198.0,426,5.064801593486904
26,22548,1,3191,1,4,2,6,22548.0,279.0,345,7.046061964419048
68,12835,1,15844,1,3,4,6,12835.0,204.0,426,7.291602602570436
6,23712,1,8759,1,4,2,6,23712.0,13.0,284,5.5484147417611664
16,13284,1,14461,1,1,4,6,13284.0,13.0,281,6.258216226535074
47,11454,1,13741,1,3,4,6,11454.0,345.0,113,7.566684002828885
69,16146,1,10586,1,1,4,6,16146.0,113.0,426,7.02109117048146
74,99231,1,4049,2,4,2,6,99231.0,304.0,429,7.651750298098959
19,22290,1,7719,1,4,2,6,22290.0,365.0,378,5.397208439375051
40,20170,1,5220,1,4,2,6,20170.0,279.0,1,4.328956509331141
85,74555,1,15518,1,2,2,6,74555.0,347.0,218,2.895854434734065
43,23819,1,4603,1,4,2,6,23819.0,347.0,12,4.26829215410315
42,23734,1,8517,1,4,2,6,23734.0,265.0,13,3.7368012301433144
74,12077,1,14718,1,3,4,6,12077.0,336.0,429,7.651750298098959
48,76941,1,15683,1,2,2,6,76941.0,350.0,244,4.075524871557769
40,17081,1,17658,1,2,4,6,17081.0,352.0,1,4.328956509331141
78,76646,1,11915,1,2,2,6,76646.0,287.0,244,7.027820426073218
21,96741,1,11704,2,4,2,6,96741.0,196.0,412,7.400353243493386
48,12607,1,12693,1,3,4,6,12607.0,425.0,244,4.075524871557769
84,11677,1,10137,1,1,4,6,11677.0,360.0,218,5.3631667620559895
27,75938,1,15960,1,2,2,6,75938.0,3.0,353,8.066644171230395
42,16661,1,11034,1,2,4,6,16661.0,276.0,13,3.7368012301433144
78,98698,1,9865,2,4,2,6,98698.0,265.0,244,7.027820426073218
84,75969,1,16165,1,3,2,6,75969.0,543.0,218,5.3631667620559895
44,75463,1,14216,1,1,2,6,75463.0,30.0,12,7.530552417873839
92,15067,1,14547,1,2,4,6,15067.0,373.0,218,4.770650208070064
24,11675,1,10633,1,1,4,6,11675.0,339.0,344,4.757987305511405
6,12480,1,8204,1,1,4,6,12480.0,279.0,284,5.5484147417611664
10,18870,1,15725,1,1,4,6,18870.0,191.0,6,7.310853166422422
37,15267,1,14886,1,1,4,6,15267.0,371.0,327,5.604653655761101
15,17808,1,14986,1,3,4,6,17808.0,379.0,13,5.4903811826923965
30,17204,1,14879,1,2,4,6,17204.0,2.0,275,10.04853525692243
25,22323,1,12262,1,4,2,6,22323.0,195.0,345,4.742471696692911
37,19002,1,15763,1,3,4,6,19002.0,26.0,327,5.604653655761101
91,18318,1,5616,1,3,4,6,18318.0,365.0,218,5.8238207312854575
34,19132,1,11523,1,2,4,6,19132.0,19.0,281,5.631246418657413
74,75936,1,18100,1,3,2,6,75936.0,297.0,429,7.651750298098959
69,23124,1,13309,1,4,2,6,23124.0,340.0,426,7.02109117048146
14,16333,1,16318,1,3,4,6,16333.0,278.0,13,4.0998928274157125
72,75884,1,18423,1,1,2,6,75884.0,205.0,426,6.11870200287075
96,76386,1,13225,1,1,2,6,76386.0,17.0,309,7.038270089733806
14,24756,1,5172,1,4,2,6,24756.0,265.0,13,4.0998928274157125
43,21210,1,8171,1,4,2,6,21210.0,290.0,12,4.26829215410315
43,10756,1,19369,1,1,2,6,10756.0,276.0,12,4.26829215410315
74,12600,1,15303,1,1,4,6,12600.0,301.0,429,7.651750298098959
102,22653,1,7452,1,4,2,6,22653.0,12.0,346,4.870425073206561
51,13541,1,13174,1,2,4,6,13541.0,23.0,219,3.02064308370492
85,22286,1,8664,1,4,2,6,22286.0,13.0,218,2.895854434734065
76,12708,1,6173,1,3,4,6,12708.0,277.0,44,9.1454800743766
39,97616,1,8378,2,4,2,6,97616.0,379.0,202,4.152815057614677
75,12097,1,19094,1,3,4,6,12097.0,8.0,429,6.708273313071303
7,11733,1,10662,1,2,4,6,11733.0,346.0,234,5.728247551357701
5,12364,1,14582,1,2,4,6,12364.0,208.0,191,5.249313650227556
33,24254,1,4910,1,4,2,6,24254.0,10.0,280,1.5605485518360889
6,10731,1,14569,1,1,2,6,10731.0,13.0,284,5.5484147417611664
37,24596,1,7251,1,4,2,6,24596.0,371.0,327,5.604653655761101
71,21330,1,7083,1,4,2,6,21330.0,203.0,426,3.6163373681955022
88,14098,1,9676,1,2,4,6,14098.0,365.0,218,7.410044831884757
76,14846,1,19478,1,3,4,6,14846.0,291.0,44,9.1454800743766
61,97858,1,12001,2,4,2,6,97858.0,17.0,281,5.758242251998165
49,18523,1,11769,1,2,4,6,18523.0,102.0,219,4.925132038424911
42,18036,1,6584,1,3,4,6,18036.0,379.0,13,3.7368012301433144
4,17310,1,7954,1,2,4,6,17310.0,346.0,191,5.189178809449779
8,10819,1,15764,1,2,2,6,10819.0,10.0,275,7.293173304189067
48,77098,1,19613,1,1,2,6,77098.0,352.0,244,4.075524871557769
2,96266,1,11962,2,4,2,6,96266.0,346.0,236,4.918950508876392
69,18468,1,13281,1,2,4,6,18468.0,301.0,426,7.02109117048146
108,25362,1,7747,1,4,2,6,25362.0,12.0,218,7.463575136918108
34,16738,1,12475,1,3,4,6,16738.0,352.0,281,5.631246418657413
37,22193,1,6624,1,4,2,6,22193.0,19.0,327,5.604653655761101
40,12637,1,10859,1,3,4,6,12637.0,348.0,1,4.328956509331141
77,17449,1,12816,1,2,4,6,17449.0,190.0,13,3.8149206613355893
107,13706,1,14027,1,1,4,6,13706.0,345.0,244,4.582655565795766
15,24913,1,3837,1,4,2,6,24913.0,334.0,13,5.4903811826923965
44,22234,1,7161,1,4,2,6,22234.0,281.0,12,7.530552417873839
87,20526,1,7133,1,4,2,6,20526.0,354.0,218,7.9388249740792585
47,16283,1,18220,1,3,4,6,16283.0,22.0,113,7.566684002828885
14,76616,1,13731,1,1,2,6,76616.0,345.0,13,4.0998928274157125
75,13055,1,10960,1,1,4,6,13055.0,292.0,429,6.708273313071303
15,75329,1,11160,1,1,2,6,75329.0,22.0,13,5.4903811826923965
14,77332,1,11287,1,3,2,6,77332.0,341.0,13,4.0998928274157125
34,96112,1,8025,2,4,2,6,96112.0,5.0,281,5.631246418657413
70,95976,1,4584,2,4,2,6,95976.0,190.0,426,5.064801593486904
22,22247,1,11953,1,4,2,6,22247.0,303.0,349,3.8149206613355893
68,24495,1,5169,1,4,2,6,24495.0,292.0,426,7.291602602570436
19,98134,1,14079,2,4,2,6,98134.0,345.0,378,5.397208439375051
73,74907,1,14073,1,1,2,6,74907.0,6.0,426,6.280002970909728
59,74473,1,16993,1,1,2,6,74473.0,543.0,50,4.667154336590391
55,18536,1,8642,1,2,4,6,18536.0,356.0,221,5.661588851783089
74,14790,1,11251,1,3,4,6,14790.0,113.0,429,7.651750298098959
61,17358,1,6264,1,2,4,6,17358.0,15.0,281,5.758242251998165
86,17736,1,15266,1,3,4,6,17736.0,36.0,218,8.635132099409287
83,10939,1,13570,1,1,4,6,10939.0,543.0,218,7.3154961467033415
53,11303,1,12951,1,2,4,6,11303.0,375.0,221,6.954510536533835
74,74991,1,19462,1,2,2,6,74991.0,205.0,429,7.651750298098959
19,23940,1,8335,1,4,2,6,23940.0,337.0,378,5.397208439375051
102,15364,1,8614,1,3,4,6,15364.0,15.0,346,4.870425073206561
86,76969,1,14641,1,3,2,6,76969.0,18.0,218,8.635132099409287
6,22749,1,2293,1,4,2,6,22749.0,5.0,284,5.5484147417611664
28,13093,1,13439,1,3,4,6,13093.0,196.0,349,6.379216513349416
109,77358,1,15085,1,3,2,6,77358.0,305.0,365,3.9054315893640137
73,16986,1,10550,1,3,4,6,16986.0,265.0,426,6.280002970909728
74,96036,1,11481,2,4,2,6,96036.0,301.0,429,7.651750298098959
39,11215,1,13777,1,1,4,6,11215.0,346.0,202,4.152815057614677
47,15870,1,11965,1,3,4,6,15870.0,346.0,113,7.566684002828885
70,18878,1,13324,1,3,4,6,18878.0,327.0,426,5.064801593486904
35,75015,1,17570,1,2,2,6,75015.0,347.0,293,7.952082621412763
26,97614,1,8155,2,4,2,6,97614.0,301.0,345,7.046061964419048
99,95905,1,11659,2,4,2,6,95905.0,346.0,48,5.866889553714632
25,12407,1,9420,1,1,4,6,12407.0,3.0,345,4.742471696692911
47,19513,1,9892,1,3,4,6,19513.0,346.0,113,7.566684002828885
108,14838,1,11722,1,3,4,6,14838.0,62.0,218,7.463575136918108
107,74996,1,13776,1,2,2,6,74996.0,357.0,244,4.582655565795766
8,96480,1,3731,2,4,2,6,96480.0,5.0,275,7.293173304189067
72,11953,1,13107,1,3,4,6,11953.0,292.0,426,6.11870200287075
67,23796,1,9386,1,4,2,6,23796.0,265.0,426,5.5484147417611664
17,12816,1,8060,1,2,4,6,12816.0,11.0,543,6.290855305776511
25,13627,1,11076,1,3,4,6,13627.0,333.0,345,4.742471696692911
1,97416,1,5995,2,4,2,6,97416.0,351.0,130,4.62047501828937
87,75554,1,19675,1,3,2,6,75554.0,2.0,218,7.9388249740792585
108,98358,1,5260,2,4,2,6,98358.0,17.0,218,7.463575136918108
14,21129,1,8936,1,4,2,6,21129.0,198.0,13,4.0998928274157125
22,20233,1,6165,1,4,2,6,20233.0,337.0,349,3.8149206613355893
60,25207,1,8567,1,4,2,6,25207.0,3.0,274,1.0603034250993086
48,76704,1,17076,1,2,2,6,76704.0,352.0,244,4.075524871557769
74,19644,1,12084,1,2,4,6,19644.0,293.0,429,7.651750298098959
42,96704,1,13515,2,4,2,6,96704.0,296.0,13,3.7368012301433144
42,11981,1,13532,1,1,4,6,11981.0,290.0,13,3.7368012301433144
9,20483,1,10185,1,4,2,6,20483.0,290.0,9,3.7382919502735126
85,99095,1,8817,2,4,2,6,99095.0,235.0,218,2.895854434734065
73,17671,1,16966,1,3,4,6,17671.0,201.0,426,6.280002970909728
48,96665,1,7729,2,4,2,6,96665.0,371.0,244,4.075524871557769
19,24386,1,7500,1,4,2,6,24386.0,253.0,378,5.397208439375051
1,17763,1,9317,1,2,4,6,17763.0,352.0,130,4.62047501828937
107,75422,1,13634,1,1,2,6,75422.0,350.0,244,4.582655565795766
62,23270,1,8649,1,4,2,6,23270.0,292.0,281,6.644373123046119
47,98733,1,8078,2,4,2,6,98733.0,287.0,113,7.566684002828885
46,24050,1,10307,1,4,2,6,24050.0,290.0,3,5.16058011541745
105,17929,1,14935,1,2,4,6,17929.0,352.0,2,3.7281832101657497
63,22836,1,6479,1,4,2,6,22836.0,5.0,308,4.221921895500725
48,19766,1,13909,1,2,4,6,19766.0,346.0,244,4.075524871557769
78,95996,1,9906,2,4,2,6,95996.0,543.0,244,7.027820426073218
107,20728,1,3873,1,4,2,6,20728.0,348.0,244,4.582655565795766
93,13530,1,14333,1,2,4,6,13530.0,360.0,309,6.358786757408574
15,21877,1,4136,1,4,2,6,21877.0,279.0,13,5.4903811826923965
94,22048,1,3191,1,4,2,6,22048.0,13.0,309,7.151784689861076
43,18075,1,6868,1,2,4,6,18075.0,290.0,12,4.26829215410315
72,77288,1,14904,1,3,2,6,77288.0,197.0,426,6.11870200287075
68,97692,1,10609,2,4,2,6,97692.0,331.0,426,7.291602602570436
3,97944,1,9410,2,4,2,6,97944.0,201.0,191,4.712130964809105
100,96309,1,6624,2,4,2,6,96309.0,346.0,48,8.283561299227761
47,17390,1,17806,1,2,4,6,17390.0,345.0,113,7.566684002828885
71,14183,1,16141,1,3,4,6,14183.0,296.0,426,3.6163373681955022
43,21124,1,7349,1,4,2,6,21124.0,293.0,12,4.26829215410315
68,15112,1,14830,1,3,4,6,15112.0,12.0,426,7.291602602570436
60,16413,1,15505,1,1,4,6,16413.0,253.0,274,1.0603034250993086
74,22939,1,3153,1,4,2,6,22939.0,202.0,429,7.651750298098959
53,11332,1,12409,1,2,4,6,11332.0,22.0,221,6.954510536533835
8,24160,1,1050,1,4,2,6,24160.0,6.0,275,7.293173304189067
47,12587,1,10830,1,2,4,6,12587.0,275.0,113,7.566684002828885
75,97668,1,7192,2,4,2,6,97668.0,341.0,429,6.708273313071303
33,77362,1,15190,1,1,2,6,77362.0,564.0,280,1.5605485518360889
87,96949,1,9488,2,4,2,6,96949.0,352.0,218,7.9388249740792585
109,15063,1,14068,1,3,4,6,15063.0,205.0,365,3.9054315893640137
40,10824,1,16544,1,1,2,6,10824.0,345.0,1,4.328956509331141
25,10690,1,14083,1,2,2,6,10690.0,3.0,345,4.742471696692911
17,74822,1,14143,1,1,2,6,74822.0,198.0,543,6.290855305776511
24,76499,1,16483,1,2,2,6,76499.0,257.0,344,4.757987305511405
70,97892,1,9817,2,4,2,6,97892.0,339.0,426,5.064801593486904
60,20043,1,7272,1,4,2,6,20043.0,64.0,274,1.0603034250993086
45,11083,1,13346,1,1,4,6,11083.0,365.0,106,4.2421640056049075
109,75069,1,13020,1,1,2,6,75069.0,296.0,365,3.9054315893640137
33,17741,1,17469,1,3,4,6,17741.0,17.0,280,1.5605485518360889
28,11016,1,11973,1,1,4,6,11016.0,12.0,349,6.379216513349416
75,10889,1,12712,1,1,2,6,10889.0,192.0,429,6.708273313071303
31,10941,1,11405,1,1,4,6,10941.0,30.0,278,6.1709274866762085
25,12973,1,9700,1,1,4,6,12973.0,261.0,345,4.742471696692911
74,24162,1,7078,1,4,2,6,24162.0,10.0,429,7.651750298098959
89,14035,1,11753,1,3,4,6,14035.0,352.0,218,5.180592083322197
67,18706,1,11528,1,2,4,6,18706.0,201.0,426,5.5484147417611664
95,14506,1,11989,1,1,4,6,14506.0,276.0,309,5.492051553235139
17,11151,1,10175,1,2,4,6,11151.0,305.0,543,6.290855305776511
8,12501,1,9878,1,1,4,6,12501.0,109.0,275,7.293173304189067
44,18514,1,13958,1,3,4,6,18514.0,380.0,12,7.530552417873839
101,97766,1,4427,2,4,2,6,97766.0,12.0,48,4.711231622772002
68,76412,1,18783,1,1,2,6,76412.0,22.0,426,7.291602602570436
36,20772,1,11180,1,4,2,6,20772.0,346.0,204,8.512130837790325
67,21134,1,6474,1,4,2,6,21134.0,190.0,426,5.5484147417611664
78,16947,1,14679,1,1,4,6,16947.0,278.0,244,7.027820426073218
60,99038,1,4538,2,4,2,6,99038.0,253.0,274,1.0603034250993086
21,21875,1,7290,1,4,2,6,21875.0,5.0,412,7.400353243493386
74,98941,1,8480,2,4,2,6,98941.0,201.0,429,7.651750298098959
92,13948,1,12449,1,3,4,6,13948.0,347.0,218,4.770650208070064
0,19912,1,5609,1,4,2,6,19912.0,30.0,130,6.242501232113177
85,17054,1,13938,1,2,4,6,17054.0,354.0,218,2.895854434734065
78,13528,1,12086,1,1,4,6,13528.0,328.0,244,7.027820426073218
88,20555,1,10439,1,4,2,6,20555.0,346.0,218,7.410044831884757
3,98175,1,8868,2,4,2,6,98175.0,278.0,191,4.712130964809105
72,21839,1,6448,1,4,2,6,21839.0,341.0,426,6.11870200287075
87,76819,1,16994,1,3,2,6,76819.0,360.0,218,7.9388249740792585
81,16616,1,12184,1,3,4,6,16616.0,30.0,218,4.878501466988923
47,20576,1,10140,1,4,2,6,20576.0,274.0,113,7.566684002828885
15,24890,1,9424,1,4,2,6,24890.0,204.0,13,5.4903811826923965
69,13947,1,10676,1,1,4,6,13947.0,299.0,426,7.02109117048146
44,17987,1,11891,1,3,4,6,17987.0,276.0,12,7.530552417873839
82,75343,1,18044,1,3,2,6,75343.0,543.0,218,5.238502353661533
72,95930,1,6917,2,4,2,6,95930.0,301.0,426,6.11870200287075
39,21703,1,7572,1,4,2,6,21703.0,346.0,202,4.152815057614677
67,18999,1,8687,1,1,4,6,18999.0,253.0,426,5.5484147417611664
1,74882,1,15683,1,1,2,6,74882.0,278.0,130,4.62047501828937
37,16736,1,9735,1,1,4,6,16736.0,109.0,327,5.604653655761101
74,19049,1,14283,1,1,4,6,19049.0,279.0,429,7.651750298098959
73,23899,1,9387,1,4,2,6,23899.0,278.0,426,6.280002970909728
86,13462,1,15362,1,3,4,6,13462.0,374.0,218,8.635132099409287
73,76274,1,15798,1,1,2,6,76274.0,12.0,426,6.280002970909728
78,18697,1,10510,1,1,4,6,18697.0,279.0,244,7.027820426073218
38,23928,1,11682,1,4,2,6,23928.0,278.0,194,3.8149206613355893
109,10640,1,21637,1,1,2,6,10640.0,297.0,365,3.9054315893640137
6,12668,1,12927,1,1,4,6,12668.0,202.0,284,5.5484147417611664
91,16774,1,14194,1,1,4,6,16774.0,346.0,218,5.8238207312854575
73,15496,1,11986,1,3,4,6,15496.0,190.0,426,6.280002970909728
43,15692,1,18368,1,1,4,6,15692.0,290.0,12,4.26829215410315
83,76795,1,15991,1,3,2,6,76795.0,357.0,218,7.3154961467033415
31,20350,1,9697,1,4,2,6,20350.0,80.0,278,6.1709274866762085
37,74785,1,13641,1,3,2,6,74785.0,30.0,327,5.604653655761101
77,74651,1,15951,1,1,2,6,74651.0,360.0,13,3.8149206613355893
77,74855,1,19276,1,2,2,6,74855.0,371.0,13,3.8149206613355893
39,14103,1,10597,1,3,4,6,14103.0,380.0,202,4.152815057614677
87,10697,1,19276,1,1,2,6,10697.0,346.0,218,7.9388249740792585
105,76014,1,15825,1,3,2,6,76014.0,4.0,2,3.7281832101657497
102,98434,1,6941,2,4,2,6,98434.0,245.0,346,4.870425073206561
68,20092,1,11646,1,4,2,6,20092.0,9.0,426,7.291602602570436
102,24214,1,3930,1,4,2,6,24214.0,7.0,346,4.870425073206561
28,20856,1,3835,1,4,2,6,20856.0,304.0,349,6.379216513349416
88,99040,1,8971,2,4,2,6,99040.0,346.0,218,7.410044831884757
90,12914,1,15859,1,2,4,6,12914.0,412.0,218,7.411593415974937
43,11595,1,14132,1,2,4,6,11595.0,304.0,12,4.26829215410315
35,10846,1,18985,1,3,2,6,10846.0,17.0,293,7.952082621412763
102,10415,1,18143,1,2,2,6,10415.0,253.0,346,4.870425073206561
48,20976,1,8532,1,4,2,6,20976.0,352.0,244,4.075524871557769
46,13830,1,15577,1,3,4,6,13830.0,356.0,3,5.16058011541745
77,75023,1,15435,1,3,2,6,75023.0,290.0,13,3.8149206613355893
24,20363,1,4688,1,4,2,6,20363.0,2.0,344,4.757987305511405
61,13154,1,13239,1,1,4,6,13154.0,245.0,281,5.758242251998165
48,15209,1,14735,1,1,4,6,15209.0,275.0,244,4.075524871557769
92,19714,1,8709,1,1,4,6,19714.0,371.0,218,4.770650208070064
92,16883,1,12531,1,2,4,6,16883.0,352.0,218,4.770650208070064
73,76309,1,17951,1,3,2,6,76309.0,201.0,426,6.280002970909728
68,19817,1,21693,1,1,4,6,19817.0,305.0,426,7.291602602570436
49,16926,1,15327,1,2,4,6,16926.0,265.0,219,4.925132038424911
77,74773,1,12590,1,3,2,6,74773.0,26.0,13,3.8149206613355893
6,77095,1,13547,1,1,2,6,77095.0,13.0,284,5.5484147417611664
27,25097,1,6453,1,4,2,6,25097.0,340.0,353,8.066644171230395
74,23721,1,9941,1,4,2,6,23721.0,371.0,429,7.651750298098959
1,17256,1,11576,1,1,4,6,17256.0,346.0,130,4.62047501828937
75,97612,1,11561,2,4,2,6,97612.0,206.0,429,6.708273313071303
37,77464,1,11492,1,3,2,6,77464.0,56.0,327,5.604653655761101
3,24090,1,12021,1,4,2,6,24090.0,381.0,191,4.712130964809105
80,10522,1,14514,1,1,2,6,10522.0,37.0,219,5.925801750169954
41,75564,1,20194,1,1,2,6,75564.0,371.0,14,6.304682337013816
38,11621,1,8676,1,1,4,6,11621.0,190.0,194,3.8149206613355893
31,96797,1,9281,2,4,2,6,96797.0,12.0,278,6.1709274866762085
62,22988,1,6416,1,4,2,6,22988.0,5.0,281,6.644373123046119
32,16923,1,8734,1,3,4,6,16923.0,16.0,286,4.0770474772952605
47,22410,1,7955,1,4,2,6,22410.0,276.0,113,7.566684002828885
76,98745,1,7743,2,4,2,6,98745.0,457.0,44,9.1454800743766
50,24257,1,11995,1,4,2,6,24257.0,365.0,219,3.9816853830049848
101,97225,1,8123,2,4,2,6,97225.0,30.0,48,4.711231622772002
43,17160,1,12240,1,3,4,6,17160.0,190.0,12,4.26829215410315
39,19254,1,12110,1,1,4,6,19254.0,354.0,202,4.152815057614677
76,16453,1,14632,1,1,4,6,16453.0,375.0,44,9.1454800743766
87,11952,1,11517,1,3,4,6,11952.0,139.0,218,7.9388249740792585
79,21101,1,8239,1,4,2,6,21101.0,19.0,218,3.391442270157094
74,12727,1,14294,1,1,4,6,12727.0,292.0,429,7.651750298098959
74,14100,1,7969,1,2,4,6,14100.0,290.0,429,7.651750298098959
75,96996,1,13270,2,4,2,6,96996.0,337.0,429,6.708273313071303
96,14815,1,19098,1,1,4,6,14815.0,16.0,309,7.038270089733806
109,25094,1,11567,1,4,2,6,25094.0,290.0,365,3.9054315893640137
73,98868,1,9812,2,4,2,6,98868.0,205.0,426,6.280002970909728
77,10753,1,18920,1,1,2,6,10753.0,374.0,13,3.8149206613355893
60,77261,1,14662,1,3,2,6,77261.0,88.0,274,1.0603034250993086
67,13294,1,9497,1,3,4,6,13294.0,266.0,426,5.5484147417611664
14,22474,1,5801,1,4,2,6,22474.0,276.0,13,4.0998928274157125
105,19827,1,14776,1,2,4,6,19827.0,348.0,2,3.7281832101657497
37,15943,1,13522,1,1,4,6,15943.0,278.0,327,5.604653655761101
109,97984,1,8414,2,4,2,6,97984.0,316.0,365,3.9054315893640137
86,11937,1,11835,1,2,4,6,11937.0,543.0,218,8.635132099409287
50,20596,1,8870,1,4,2,6,20596.0,346.0,219,3.9816853830049848
67,18702,1,8670,1,2,4,6,18702.0,201.0,426,5.5484147417611664
72,20112,1,9019,1,4,2,6,20112.0,13.0,426,6.11870200287075
17,15479,1,12872,1,3,4,6,15479.0,22.0,543,6.290855305776511
44,11911,1,13203,1,1,4,6,11911.0,279.0,12,7.530552417873839
43,11452,1,12576,1,3,4,6,11452.0,352.0,12,4.26829215410315
38,18271,1,14471,1,2,4,6,18271.0,345.0,194,3.8149206613355893
59,14752,1,14969,1,1,4,6,14752.0,346.0,50,4.667154336590391
25,24649,1,10281,1,4,2,6,24649.0,342.0,345,4.742471696692911
37,22167,1,11513,1,4,2,6,22167.0,188.0,327,5.604653655761101
37,98081,1,12438,2,4,2,6,98081.0,16.0,327,5.604653655761101
67,75923,1,18432,1,1,2,6,75923.0,4.0,426,5.5484147417611664
2,20439,1,12136,1,4,2,6,20439.0,113.0,236,4.918950508876392
83,76418,1,13834,1,3,2,6,76418.0,276.0,218,7.3154961467033415
68,75019,1,19225,1,3,2,6,75019.0,333.0,426,7.291602602570436
68,16891,1,5389,1,2,4,6,16891.0,245.0,426,7.291602602570436
14,19499,1,18978,1,1,4,6,19499.0,19.0,13,4.0998928274157125
24,98076,1,10986,2,4,2,6,98076.0,195.0,344,4.757987305511405
38,21374,1,4116,1,4,2,6,21374.0,457.0,194,3.8149206613355893
10,12885,1,11506,1,1,4,6,12885.0,543.0,6,7.310853166422422
71,97027,1,8317,2,4,2,6,97027.0,204.0,426,3.6163373681955022
71,20906,1,11938,1,4,2,6,20906.0,193.0,426,3.6163373681955022
24,11737,1,11854,1,1,4,6,11737.0,297.0,344,4.757987305511405
12,98425,1,10268,2,4,2,6,98425.0,276.0,6,7.051093573527211
107,24797,1,5251,1,4,2,6,24797.0,360.0,244,4.582655565795766
67,20971,1,6236,1,4,2,6,20971.0,276.0,426,5.5484147417611664
74,99190,1,10063,2,4,2,6,99190.0,198.0,429,7.651750298098959
61,15135,1,10281,1,2,4,6,15135.0,17.0,281,5.758242251998165
8,23499,1,13458,1,4,2,6,23499.0,201.0,275,7.293173304189067
67,13110,1,14259,1,1,4,6,13110.0,2.0,426,5.5484147417611664
43,17305,1,7441,1,3,4,6,17305.0,340.0,12,4.26829215410315
68,15369,1,10634,1,2,4,6,15369.0,340.0,426,7.291602602570436
77,22932,1,9513,1,4,2,6,22932.0,278.0,13,3.8149206613355893
109,96895,1,9851,2,4,2,6,96895.0,21.0,365,3.9054315893640137
40,98233,1,8575,2,4,2,6,98233.0,278.0,1,4.328956509331141
109,98294,1,8104,2,4,2,6,98294.0,322.0,365,3.9054315893640137
26,24501,1,5383,1,4,2,6,24501.0,297.0,345,7.046061964419048
18,13320,1,13140,1,1,4,6,13320.0,193.0,25,4.97791746751993
72,22032,1,11875,1,4,2,6,22032.0,9.0,426,6.11870200287075
89,75050,1,19400,1,3,2,6,75050.0,349.0,218,5.180592083322197
72,75175,1,16238,1,1,2,6,75175.0,328.0,426,6.11870200287075
76,12746,1,16720,1,3,4,6,12746.0,296.0,44,9.1454800743766
75,76242,1,16106,1,2,2,6,76242.0,2.0,429,6.708273313071303
78,16730,1,9592,1,3,4,6,16730.0,543.0,244,7.027820426073218
73,12415,1,15605,1,1,4,6,12415.0,331.0,426,6.280002970909728
72,98487,1,13337,2,4,2,6,98487.0,277.0,426,6.11870200287075
14,25102,1,7205,1,4,2,6,25102.0,288.0,13,4.0998928274157125
62,97050,1,7731,2,4,2,6,97050.0,64.0,281,6.644373123046119
96,19803,1,9371,1,1,4,6,19803.0,80.0,309,7.038270089733806
68,22387,1,4076,1,4,2,6,22387.0,290.0,426,7.291602602570436
25,96276,1,14457,2,4,2,6,96276.0,331.0,345,4.742471696692911
43,15951,1,13307,1,2,4,6,15951.0,276.0,12,4.26829215410315
