,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
3270,200154246,2001542460,4881810,1983200,social,non_mandatory,12.0,20.0,10.0,17.0,TNC_SINGLE,,,,92,,1out_0in
3271,200154247,2001542470,4881810,1983200,social,non_mandatory,6.0,20.0,17.0,17.0,WALK_LOC,,,,162,,0out_1in
3272,200154257,2001542570,4881811,1983200,eatout,non_mandatory,8.0,20.0,12.0,13.0,WALK,,,,113,,0out_0in
3273,200158155,2001581550,4881906,1983248,escort,non_mandatory,10.0,22.0,8.0,9.0,SHARED3FREE,,,,55,,0out_2in
3274,200158152,2001581520,4881906,1983248,eatout,non_mandatory,11.0,22.0,10.0,14.0,SHARED3FREE,,,,89,,0out_0in
3275,200158220,2001582200,4881907,1983248,shopping,non_mandatory,5.0,22.0,17.0,22.0,WALK,,,,167,,0out_0in
3276,200158212,2001582120,4881907,1983248,othdiscr,non_mandatory,18.0,22.0,14.0,15.0,WALK_LRF,,,,136,,0out_1in
3277,200158193,2001581930,4881907,1983248,eatout,non_mandatory,25.0,22.0,12.0,12.0,TNC_SINGLE,,,,112,,0out_0in
3278,200162252,2001622520,4882006,1983298,eatout,non_mandatory,16.0,24.0,7.0,17.0,WALK,,,,47,,0out_0in
3279,200162438,2001624380,4882010,1983300,othmaint,non_mandatory,9.0,25.0,11.0,11.0,BIKE,,,,99,,0out_0in
3280,201337249,2013372490,4910664,1997089,othdiscr,non_mandatory,1.0,9.0,10.0,13.0,TAXI,,,,88,,0out_1in
3281,202035646,2020356460,4927698,2002767,othmaint,non_mandatory,11.0,20.0,8.0,13.0,TNC_SINGLE,,,,59,,0out_0in
3282,202035647,2020356470,4927698,2002767,othmaint,non_mandatory,4.0,20.0,14.0,16.0,WALK,,,,137,,0out_0in
3283,202973685,2029736850,4950577,2010076,othmaint,non_mandatory,6.0,8.0,7.0,13.0,BIKE,,,,43,,0out_0in
3284,202973686,2029736860,4950577,2010076,othmaint,non_mandatory,1.0,8.0,17.0,19.0,WALK_LRF,,,,164,,0out_0in
3285,202974789,2029747890,4950604,2010083,othdiscr,non_mandatory,7.0,8.0,8.0,20.0,WALK,,,,66,,0out_0in
3286,202974874,2029748740,4950606,2010083,othmaint,non_mandatory,10.0,8.0,10.0,11.0,TNC_SINGLE,,,,86,,0out_0in
3287,206198135,2061981350,5029222,2025165,shopping,non_mandatory,16.0,16.0,15.0,20.0,WALK,,,,150,,0out_0in
3288,206204285,2062042850,5029372,2025189,shopping,non_mandatory,3.0,16.0,8.0,16.0,WALK_LOC,,,,62,,0out_0in
3289,206211042,2062110420,5029537,2025217,othdiscr,non_mandatory,11.0,16.0,10.0,19.0,WALK,,,,94,,0out_0in
3290,206211124,2062111240,5029539,2025217,othdiscr,non_mandatory,2.0,16.0,13.0,15.0,WALK_LOC,,,,126,,0out_0in
3291,206211190,2062111900,5029541,2025217,escort,non_mandatory,2.0,16.0,7.0,7.0,TNC_SINGLE,,,,37,,0out_0in
3292,206211191,2062111910,5029541,2025217,escort,non_mandatory,2.0,16.0,12.0,13.0,WALK,,,,113,,0out_0in
3293,206211206,2062112060,5029541,2025217,othdiscr,non_mandatory,7.0,16.0,9.0,10.0,WALK_LOC,,,,71,,0out_0in
3294,206214158,2062141580,5029613,2025228,othdiscr,non_mandatory,20.0,16.0,18.0,21.0,WALK_LRF,,,,172,,0out_0in
3295,206222284,2062222840,5029811,2025265,shopping,non_mandatory,19.0,17.0,12.0,15.0,WALK,,,,115,,0out_0in
3296,206222325,2062223250,5029812,2025265,shopping,non_mandatory,11.0,17.0,8.0,12.0,WALK,,,,58,,0out_0in
3297,206222326,2062223260,5029812,2025265,shopping,non_mandatory,4.0,17.0,13.0,13.0,WALK,,,,124,,0out_0in
3298,206222328,2062223280,5029812,2025265,social,non_mandatory,5.0,17.0,14.0,19.0,SHARED2FREE,,,,140,,2out_0in
3299,206222399,2062223990,5029814,2025265,othdiscr,non_mandatory,2.0,17.0,14.0,18.0,WALK_LRF,,,,139,,0out_0in
3300,206223350,2062233500,5029837,2025269,shopping,non_mandatory,16.0,17.0,15.0,17.0,WALK,,,,147,,0out_0in
3301,206223353,2062233530,5029837,2025269,social,non_mandatory,4.0,17.0,17.0,19.0,WALK,,,,164,,0out_0in
3302,206504627,2065046270,5036698,2027742,escort,non_mandatory,16.0,15.0,14.0,15.0,SHARED3FREE,,,,136,,1out_1in
3303,206504643,2065046430,5036698,2027742,othdiscr,non_mandatory,17.0,15.0,10.0,11.0,WALK,,,,86,,0out_3in
3304,206504624,2065046240,5036698,2027742,eatout,non_mandatory,12.0,15.0,16.0,21.0,WALK,,,,159,,0out_0in
3305,206505717,2065057170,5036724,2027768,shopping,non_mandatory,2.0,24.0,8.0,17.0,WALK,,,,63,,0out_0in
3306,207344181,2073441810,5057175,2048219,eatout,non_mandatory,22.0,6.0,18.0,19.0,WALK,,,,170,,0out_0in
3307,207344782,2073447820,5057189,2048233,shopping,non_mandatory,11.0,6.0,11.0,12.0,WALK_LOC,,,,100,,0out_2in
3308,207347196,2073471960,5057248,2048292,othmaint,non_mandatory,2.0,6.0,14.0,14.0,WALK_LOC,,,,135,,0out_1in
3309,207350276,2073502760,5057323,2048367,shopping,non_mandatory,15.0,7.0,16.0,16.0,SHARED2FREE,,,,154,,0out_0in
3310,207350271,2073502710,5057323,2048367,othmaint,non_mandatory,9.0,7.0,18.0,18.0,WALK,,,,169,,0out_0in
3311,207350272,2073502720,5057323,2048367,othmaint,non_mandatory,24.0,7.0,18.0,20.0,WALK,,,,171,,0out_0in
3312,207350891,2073508910,5057338,2048382,shopping,non_mandatory,25.0,7.0,21.0,21.0,WALK_LOC,,,,184,,0out_0in
3313,207350886,2073508860,5057338,2048382,othmaint,non_mandatory,7.0,7.0,18.0,18.0,WALK,,,,169,,0out_0in
3314,207350864,2073508640,5057338,2048382,eatout,non_mandatory,10.0,7.0,20.0,20.0,WALK,,,,180,,0out_0in
3315,207350894,2073508940,5057338,2048382,social,non_mandatory,6.0,7.0,18.0,19.0,TNC_SINGLE,,,,170,,0out_0in
3316,207351725,2073517250,5057359,2048403,eatout,non_mandatory,7.0,7.0,18.0,20.0,TNC_SINGLE,,,,171,,0out_0in
3317,207352408,2073524080,5057375,2048419,shopping,non_mandatory,21.0,7.0,18.0,23.0,TNC_SINGLE,,,,174,,0out_0in
3318,207354204,2073542040,5057419,2048463,othdiscr,non_mandatory,10.0,7.0,11.0,14.0,WALK,,,,102,,0out_0in
3319,207354458,2073544580,5057425,2048469,shopping,non_mandatory,19.0,7.0,12.0,13.0,SHARED3FREE,,,,113,,0out_0in
3320,207356459,2073564590,5057474,2048518,othdiscr,non_mandatory,17.0,7.0,15.0,19.0,WALK_LOC,,,,149,,0out_0in
3321,207359206,2073592060,5057541,2048585,othdiscr,non_mandatory,4.0,7.0,20.0,23.0,WALK,,,,183,,0out_0in
3322,207364577,2073645770,5057672,2048716,othdiscr,non_mandatory,1.0,11.0,15.0,17.0,WALK_LRF,,,,147,,0out_0in
3323,207364588,2073645880,5057672,2048716,social,non_mandatory,10.0,11.0,14.0,14.0,TAXI,,,,135,,0out_0in
3324,207365274,2073652740,5057689,2048733,othdiscr,non_mandatory,10.0,11.0,14.0,15.0,WALK_LOC,,,,136,,0out_1in
3325,207365299,2073652990,5057690,2048734,escort,non_mandatory,25.0,11.0,7.0,7.0,WALK,,,,37,,0out_0in
3326,207365296,2073652960,5057690,2048734,eatout,non_mandatory,6.0,11.0,16.0,16.0,DRIVEALONEFREE,,,,154,,0out_0in
3327,207367291,2073672910,5057738,2048782,shopping,non_mandatory,16.0,11.0,20.0,20.0,DRIVEALONEFREE,,,,180,,0out_3in
3328,207368562,2073685620,5057769,2048813,shopping,non_mandatory,16.0,11.0,9.0,10.0,TAXI,,,,71,,0out_0in
3329,207370481,2073704810,5057816,2048860,othdiscr,non_mandatory,8.0,11.0,5.0,6.0,WALK,,,,1,,0out_0in
3330,207370462,2073704620,5057816,2048860,eatout,non_mandatory,2.0,11.0,8.0,8.0,WALK,,,,54,,0out_0in
3331,207374688,2073746880,5057919,2048963,escort,non_mandatory,5.0,14.0,17.0,18.0,WALK,,,,163,,0out_0in
3332,207374712,2073747120,5057919,2048963,shopping,non_mandatory,11.0,14.0,8.0,11.0,WALK,,,,57,,0out_0in
3333,207374713,2073747130,5057919,2048963,shopping,non_mandatory,10.0,14.0,15.0,16.0,WALK,,,,146,,0out_0in
3334,207374704,2073747040,5057919,2048963,othdiscr,non_mandatory,15.0,14.0,12.0,15.0,WALK,,,,115,,0out_0in
3335,207374685,2073746850,5057919,2048963,eatout,non_mandatory,5.0,14.0,18.0,19.0,WALK,,,,170,,0out_0in
3336,207375286,2073752860,5057933,2048977,shopping,non_mandatory,8.0,14.0,17.0,20.0,WALK_LOC,,,,165,,0out_0in
3337,207384134,2073841340,5058149,2049193,othdiscr,non_mandatory,22.0,17.0,18.0,21.0,WALK,,,,172,,0out_0in
3338,207391842,2073918420,5058337,2049381,othdiscr,non_mandatory,7.0,18.0,21.0,21.0,DRIVEALONEFREE,,,,184,,0out_0in
3339,207397481,2073974810,5058475,2049519,eatout,non_mandatory,11.0,20.0,11.0,11.0,WALK,,,,99,,0out_0in
3340,207398692,2073986920,5058504,2049548,othmaint,non_mandatory,5.0,20.0,9.0,11.0,WALK_LRF,,,,72,,0out_0in
3341,207398670,2073986700,5058504,2049548,eatout,non_mandatory,5.0,20.0,13.0,18.0,WALK,,,,129,,0out_0in
3342,207406733,2074067330,5058700,2049744,shopping,non_mandatory,21.0,24.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_1in
3343,210687876,2106878760,5138728,2098510,othmaint,non_mandatory,7.0,5.0,18.0,20.0,WALK,,,,171,,0out_0in
3344,210687873,2106878730,5138728,2098510,othdiscr,non_mandatory,17.0,5.0,21.0,23.0,WALK_LRF,,,,186,,0out_0in
3345,210687922,2106879220,5138729,2098510,shopping,non_mandatory,11.0,5.0,11.0,19.0,TNC_SINGLE,,,,107,,1out_3in
3346,210687914,2106879140,5138729,2098510,othdiscr,non_mandatory,9.0,5.0,7.0,9.0,WALK,,,,39,,0out_0in
3347,210687925,2106879250,5138729,2098510,social,non_mandatory,5.0,5.0,11.0,11.0,WALK,,,,99,,0out_0in
3348,210697352,2106973520,5138959,2098625,shopping,non_mandatory,5.0,9.0,15.0,18.0,BIKE,,,,148,,0out_0in
3349,210700714,2107007140,5139041,2098666,shopping,non_mandatory,11.0,9.0,13.0,16.0,TNC_SINGLE,,,,127,,0out_0in
3350,210704068,2107040680,5139123,2098707,othdiscr,non_mandatory,11.0,9.0,12.0,15.0,WALK,,,,115,,0out_0in
3351,210722608,2107226080,5139575,2098933,shopping,non_mandatory,24.0,21.0,12.0,14.0,WALK,,,,114,,0out_1in
3352,220852183,2208521830,5386638,2222465,othdiscr,non_mandatory,7.0,6.0,14.0,17.0,WALK,,,,138,,0out_0in
3353,220852164,2208521640,5386638,2222465,eatout,non_mandatory,4.0,6.0,10.0,10.0,WALK,,,,85,,0out_0in
3354,220852232,2208522320,5386639,2222465,shopping,non_mandatory,19.0,6.0,14.0,18.0,TNC_SINGLE,,,,139,,0out_0in
3355,220852227,2208522270,5386639,2222465,othmaint,non_mandatory,9.0,6.0,11.0,12.0,TNC_SINGLE,,,,100,,0out_0in
3356,220852224,2208522240,5386639,2222465,othdiscr,non_mandatory,12.0,6.0,9.0,10.0,WALK,,,,71,,0out_0in
3357,220859115,2208591150,5386807,2222549,othmaint,non_mandatory,3.0,7.0,11.0,20.0,WALK_LOC,,,,108,,0out_0in
3358,220859112,2208591120,5386807,2222549,othdiscr,non_mandatory,12.0,7.0,8.0,11.0,WALK,,,,57,,0out_0in
3359,220860181,2208601810,5386833,2222562,othmaint,non_mandatory,5.0,7.0,13.0,13.0,WALK_LOC,,,,124,,0out_0in
3360,220860159,2208601590,5386833,2222562,eatout,non_mandatory,2.0,7.0,10.0,12.0,WALK,,,,87,,0out_0in
3361,220862933,2208629330,5386900,2222596,shopping,non_mandatory,6.0,7.0,10.0,11.0,BIKE,,,,86,,0out_0in
3362,220862906,2208629060,5386900,2222596,eatout,non_mandatory,5.0,7.0,12.0,19.0,WALK,,,,119,,0out_0in
3363,220863502,2208635020,5386914,2222603,othmaint,non_mandatory,7.0,7.0,10.0,14.0,WALK,,,,89,,0out_0in
3364,220863499,2208634990,5386914,2222603,othdiscr,non_mandatory,11.0,7.0,15.0,20.0,WALK,,,,150,,0out_0in
3365,220863500,2208635000,5386914,2222603,othdiscr,non_mandatory,22.0,7.0,21.0,21.0,WALK_LRF,,,,184,,0out_1in
3366,220863480,2208634800,5386914,2222603,eatout,non_mandatory,8.0,7.0,20.0,21.0,WALK,,,,181,,0out_0in
3367,220871748,2208717480,5387115,2222703,shopping,non_mandatory,11.0,7.0,12.0,20.0,TNC_SINGLE,,,,120,,1out_1in
3368,220873320,2208733200,5387154,2222723,eatout,non_mandatory,8.0,9.0,17.0,20.0,WALK,,,,165,,0out_0in
3369,220875479,2208754790,5387206,2222749,shopping,non_mandatory,21.0,9.0,18.0,20.0,WALK_LOC,,,,171,,0out_0in
3370,220876723,2208767230,5387237,2222764,eatout,non_mandatory,18.0,9.0,7.0,10.0,WALK,,,,40,,0out_0in
3371,220876928,2208769280,5387242,2222767,eatout,non_mandatory,10.0,9.0,21.0,21.0,WALK,,,,184,,0out_0in
3372,220878918,2208789180,5387290,2222791,othmaint,non_mandatory,24.0,9.0,8.0,11.0,TNC_SINGLE,,,,57,,0out_0in
3373,220880924,2208809240,5387339,2222815,othdiscr,non_mandatory,7.0,9.0,16.0,16.0,SHARED2FREE,,,,154,,0out_1in
3374,220882217,2208822170,5387371,2222831,eatout,non_mandatory,11.0,9.0,6.0,6.0,WALK,,,,19,,0out_0in
3375,220883343,2208833430,5387398,2222845,othdiscr,non_mandatory,4.0,9.0,15.0,17.0,WALK,,,,147,,0out_0in
3376,220886664,2208866640,5387479,2222885,othdiscr,non_mandatory,16.0,9.0,12.0,14.0,WALK_HVY,,,,114,,0out_0in
3377,220891838,2208918380,5387605,2222948,shopping,non_mandatory,13.0,9.0,9.0,10.0,TAXI,,,,71,,0out_1in
3378,220897857,2208978570,5387752,2223022,othdiscr,non_mandatory,2.0,9.0,12.0,16.0,WALK_LRF,,,,116,,0out_0in
3379,220897858,2208978580,5387752,2223022,othdiscr,non_mandatory,15.0,9.0,17.0,22.0,TNC_SINGLE,,,,167,,0out_0in
3380,220897868,2208978680,5387752,2223022,social,non_mandatory,1.0,9.0,16.0,17.0,WALK_LRF,,,,155,,0out_0in
3381,220897942,2208979420,5387754,2223023,othmaint,non_mandatory,16.0,9.0,5.0,7.0,WALK_LRF,,,,2,,0out_1in
3382,220897988,2208979880,5387755,2223023,shopping,non_mandatory,11.0,9.0,20.0,20.0,WALK_LOC,,,,180,,0out_0in
3383,220913732,2209137320,5388139,2223215,shopping,non_mandatory,13.0,10.0,13.0,13.0,WALK_LRF,,,,124,,0out_0in
3384,220916925,2209169250,5388217,2223254,othmaint,non_mandatory,20.0,10.0,8.0,8.0,WALK,,,,54,,0out_0in
3385,220919158,2209191580,5388272,2223282,eatout,non_mandatory,12.0,11.0,17.0,19.0,WALK,,,,164,,0out_0in
3386,220928484,2209284840,5388499,2223395,othdiscr,non_mandatory,10.0,11.0,11.0,13.0,WALK,,,,101,,0out_0in
3387,220935667,2209356670,5388674,2223483,shopping,non_mandatory,13.0,12.0,14.0,16.0,WALK,,,,137,,0out_0in
3388,220935708,2209357080,5388675,2223483,shopping,non_mandatory,16.0,12.0,18.0,19.0,SHARED3FREE,,,,170,,0out_0in
3389,220935703,2209357030,5388675,2223483,othmaint,non_mandatory,13.0,12.0,6.0,6.0,TNC_SINGLE,,,,19,,0out_0in
3390,220935704,2209357040,5388675,2223483,othmaint,non_mandatory,11.0,12.0,16.0,16.0,WALK,,,,154,,0out_0in
3391,220939494,2209394940,5388768,2223530,eatout,non_mandatory,11.0,14.0,14.0,18.0,WALK,,,,139,,0out_0in
3392,220939562,2209395620,5388769,2223530,shopping,non_mandatory,2.0,14.0,21.0,22.0,TAXI,,,,185,,0out_0in
3393,220939554,2209395540,5388769,2223530,othdiscr,non_mandatory,12.0,14.0,6.0,6.0,WALK_HVY,,,,19,,0out_0in
3394,220939822,2209398220,5388776,2223534,eatout,non_mandatory,22.0,14.0,12.0,13.0,BIKE,,,,113,,0out_0in
3395,220939882,2209398820,5388777,2223534,othdiscr,non_mandatory,8.0,14.0,18.0,19.0,WALK,,,,170,,0out_0in
3396,220941571,2209415710,5388818,2223555,shopping,non_mandatory,2.0,15.0,16.0,16.0,WALK,,,,154,,0out_0in
3397,220941572,2209415720,5388818,2223555,shopping,non_mandatory,13.0,15.0,16.0,18.0,WALK,,,,156,,0out_0in
3398,220941588,2209415880,5388819,2223555,escort,non_mandatory,9.0,15.0,6.0,7.0,WALK,,,,20,,0out_0in
3399,220941604,2209416040,5388819,2223555,othdiscr,non_mandatory,9.0,15.0,12.0,14.0,WALK_LRF,,,,114,,0out_0in
3400,220941615,2209416150,5388819,2223555,social,non_mandatory,2.0,15.0,16.0,23.0,WALK,,,,161,,0out_0in
3401,220959652,2209596520,5389259,2223775,shopping,non_mandatory,22.0,16.0,12.0,15.0,WALK_LOC,,,,115,,0out_0in
3402,220959644,2209596440,5389259,2223775,othdiscr,non_mandatory,11.0,16.0,9.0,10.0,SHARED2FREE,,,,71,,2out_0in
3403,220959625,2209596250,5389259,2223775,eatout,non_mandatory,16.0,16.0,10.0,12.0,WALK,,,,87,,0out_0in
3404,220963096,2209630960,5389343,2223817,shopping,non_mandatory,16.0,16.0,19.0,20.0,TAXI,,,,176,,2out_0in
3405,220964892,2209648920,5389387,2223839,othdiscr,non_mandatory,9.0,16.0,7.0,7.0,WALK,,,,37,,0out_0in
3406,220964873,2209648730,5389387,2223839,eatout,non_mandatory,4.0,16.0,6.0,6.0,WALK,,,,19,,0out_0in
3407,220972704,2209727040,5389578,2223935,eatout,non_mandatory,16.0,16.0,9.0,13.0,WALK,,,,74,,0out_0in
3408,220977069,2209770690,5389684,2223988,othdiscr,non_mandatory,23.0,17.0,17.0,18.0,WALK_LRF,,,,163,,0out_0in
3409,220977364,2209773640,5389691,2223991,shopping,non_mandatory,11.0,17.0,8.0,13.0,WALK,,,,59,,0out_0in
3410,220985105,2209851050,5389880,2224086,othdiscr,non_mandatory,18.0,17.0,12.0,12.0,WALK,,,,112,,0out_0in
3411,220991583,2209915830,5390038,2224165,othdiscr,non_mandatory,16.0,17.0,20.0,23.0,WALK_LRF,,,,183,,0out_1in
3412,220991665,2209916650,5390040,2224166,othdiscr,non_mandatory,16.0,17.0,11.0,15.0,WALK,,,,103,,0out_0in
3413,221000193,2210001930,5390248,2224270,othdiscr,non_mandatory,20.0,17.0,18.0,21.0,WALK_LRF,,,,172,,0out_0in
3414,221000215,2210002150,5390249,2224270,eatout,non_mandatory,11.0,17.0,15.0,17.0,SHARED2FREE,,,,147,,0out_0in
3415,221000696,2210006960,5390260,2224276,social,non_mandatory,12.0,17.0,19.0,23.0,WALK,,,,179,,0out_0in
3416,221005586,2210055860,5390380,2224336,eatout,non_mandatory,5.0,17.0,18.0,18.0,WALK,,,,169,,0out_0in
3417,221023074,2210230740,5390806,2224549,othmaint,non_mandatory,22.0,17.0,12.0,15.0,SHARED2FREE,,,,115,,0out_0in
3418,221023075,2210230750,5390806,2224549,othmaint,non_mandatory,5.0,17.0,15.0,15.0,DRIVEALONEFREE,,,,145,,0out_0in
3419,221023071,2210230710,5390806,2224549,othdiscr,non_mandatory,16.0,17.0,12.0,12.0,WALK_LRF,,,,112,,0out_0in
3420,221023052,2210230520,5390806,2224549,eatout,non_mandatory,12.0,17.0,8.0,10.0,WALK,,,,56,,0out_0in
3421,221029612,2210296120,5390966,2224629,eatout,non_mandatory,6.0,17.0,21.0,21.0,WALK,,,,184,,0out_0in
3422,221049623,2210496230,5391454,2224873,escort,non_mandatory,17.0,19.0,8.0,8.0,WALK,,,,54,,0out_0in
3423,221049624,2210496240,5391454,2224873,escort,non_mandatory,7.0,19.0,8.0,8.0,TNC_SINGLE,,,,54,,0out_1in
3424,221049688,2210496880,5391455,2224873,shopping,non_mandatory,19.0,19.0,17.0,17.0,TNC_SINGLE,,,,162,,0out_0in
3425,221049683,2210496830,5391455,2224873,othmaint,non_mandatory,3.0,19.0,9.0,17.0,TAXI,,,,78,,0out_0in
3426,221049680,2210496800,5391455,2224873,othdiscr,non_mandatory,20.0,19.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_2in
3427,221059583,2210595830,5391697,2224994,eatout,non_mandatory,4.0,21.0,8.0,14.0,WALK,,,,60,,0out_1in
3428,221062439,2210624390,5391766,2225029,shopping,non_mandatory,16.0,21.0,17.0,17.0,TNC_SHARED,,,,162,,1out_0in
3429,221063546,2210635460,5391793,2225042,shopping,non_mandatory,25.0,21.0,17.0,20.0,SHARED2FREE,,,,165,,0out_0in
3430,221065137,2210651370,5391832,2225062,othdiscr,non_mandatory,21.0,21.0,18.0,21.0,WALK,,,,172,,0out_0in
3431,221065178,2210651780,5391833,2225062,othdiscr,non_mandatory,17.0,21.0,18.0,18.0,WALK_LRF,,,,169,,0out_0in
3432,221070967,2210709670,5391974,2225133,shopping,non_mandatory,1.0,22.0,13.0,14.0,TAXI,,,,125,,0out_0in
3433,221070959,2210709590,5391974,2225133,othdiscr,non_mandatory,10.0,22.0,10.0,13.0,WALK_LRF,,,,88,,1out_0in
3434,221074526,2210745260,5392061,2225176,othdiscr,non_mandatory,21.0,22.0,17.0,19.0,DRIVEALONEFREE,,,,164,,0out_0in
3435,221079610,2210796100,5392185,2225238,othdiscr,non_mandatory,10.0,23.0,16.0,20.0,WALK_LRF,,,,158,,0out_0in
3436,228943697,2289436970,5583992,2307187,othdiscr,non_mandatory,4.0,16.0,9.0,12.0,WALK,,,,73,,0out_0in
3437,233571375,2335713750,5696862,2344811,shopping,non_mandatory,10.0,11.0,9.0,13.0,WALK,,,,74,,0out_0in
3438,233571367,2335713670,5696862,2344811,othdiscr,non_mandatory,9.0,11.0,14.0,18.0,WALK,,,,139,,0out_0in
3439,233571348,2335713480,5696862,2344811,eatout,non_mandatory,5.0,11.0,18.0,21.0,WALK,,,,172,,0out_0in
3440,233580346,2335803460,5697081,2344884,othdiscr,non_mandatory,12.0,16.0,11.0,11.0,WALK,,,,99,,0out_0in
3441,233589940,2335899400,5697315,2344962,othdiscr,non_mandatory,25.0,16.0,9.0,12.0,TNC_SINGLE,,,,73,,0out_0in
3442,233589962,2335899620,5697316,2344962,eatout,non_mandatory,14.0,16.0,10.0,16.0,WALK,,,,91,,0out_0in
3443,233590022,2335900220,5697317,2344962,othdiscr,non_mandatory,16.0,16.0,7.0,12.0,WALK,,,,42,,0out_0in
3444,233591014,2335910140,5697341,2344970,shopping,non_mandatory,11.0,16.0,15.0,15.0,WALK,,,,145,,0out_0in
3445,233598968,2335989680,5697535,2345035,shopping,non_mandatory,16.0,17.0,12.0,17.0,WALK_LRF,,,,117,,0out_0in
3446,233598969,2335989690,5697535,2345035,shopping,non_mandatory,5.0,17.0,17.0,18.0,TNC_SINGLE,,,,163,,0out_0in
3447,233598960,2335989600,5697535,2345035,othdiscr,non_mandatory,5.0,17.0,7.0,12.0,WALK_LRF,,,,42,,0out_0in
3448,233613433,2336134330,5697888,2345153,othdiscr,non_mandatory,17.0,17.0,8.0,8.0,WALK,,,,54,,0out_0in
3449,236218327,2362183270,5761422,2366331,othdiscr,non_mandatory,15.0,8.0,12.0,19.0,WALK_LOC,,,,119,,0out_0in
3450,236218417,2362184170,5761424,2366331,shopping,non_mandatory,11.0,8.0,12.0,21.0,WALK,,,,121,,3out_1in
3451,236222886,2362228860,5761533,2366368,shopping,non_mandatory,11.0,8.0,10.0,20.0,BIKE,,,,95,,0out_2in
3452,236223026,2362230260,5761537,2366369,escort,non_mandatory,3.0,8.0,8.0,9.0,TNC_SINGLE,,,,55,,0out_1in
3453,236230020,2362300200,5761707,2366426,shopping,non_mandatory,11.0,21.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_1in
3454,236230061,2362300610,5761708,2366426,shopping,non_mandatory,19.0,21.0,18.0,21.0,DRIVEALONEFREE,,,,172,,0out_0in
3455,236230053,2362300530,5761708,2366426,othdiscr,non_mandatory,14.0,21.0,10.0,13.0,WALK,,,,88,,0out_0in
3456,236233833,2362338330,5761800,2366457,shopping,non_mandatory,25.0,21.0,15.0,15.0,WALK_LOC,,,,145,,0out_0in
3457,236233825,2362338250,5761800,2366457,othdiscr,non_mandatory,16.0,21.0,10.0,12.0,WALK_LOC,,,,87,,0out_0in
3458,236233866,2362338660,5761801,2366457,othdiscr,non_mandatory,4.0,21.0,8.0,19.0,WALK_LRF,,,,65,,0out_1in
3459,236233915,2362339150,5761802,2366457,shopping,non_mandatory,25.0,21.0,9.0,17.0,WALK_LOC,,,,78,,0out_0in
3460,241445958,2414459580,5888925,2408832,shopping,non_mandatory,18.0,16.0,9.0,10.0,TNC_SINGLE,,,,71,,0out_0in
3461,241447574,2414475740,5888965,2408845,escort,non_mandatory,7.0,16.0,7.0,9.0,WALK_LOC,,,,39,,0out_0in
3462,241447575,2414475750,5888965,2408845,escort,non_mandatory,15.0,16.0,11.0,11.0,SHARED2FREE,,,,99,,0out_3in
3463,241447601,2414476010,5888965,2408845,social,non_mandatory,20.0,16.0,13.0,20.0,WALK,,,,131,,0out_0in
3464,241447631,2414476310,5888966,2408845,othdiscr,non_mandatory,9.0,16.0,21.0,22.0,WALK_LRF,,,,185,,0out_2in
3465,241452715,2414527150,5889090,2408887,othdiscr,non_mandatory,4.0,17.0,11.0,19.0,WALK,,,,107,,0out_0in
3466,260808389,2608083890,6361180,2506726,escort,non_mandatory,10.0,16.0,13.0,14.0,TNC_SINGLE,,,,125,,0out_1in
3467,260808471,2608084710,6361182,2506726,escort,non_mandatory,19.0,16.0,11.0,12.0,TNC_SINGLE,,,,100,,0out_0in
3468,260808495,2608084950,6361182,2506726,shopping,non_mandatory,1.0,16.0,16.0,16.0,DRIVEALONEFREE,,,,154,,0out_0in
3469,260808490,2608084900,6361182,2506726,othmaint,non_mandatory,16.0,16.0,13.0,16.0,DRIVEALONEFREE,,,,127,,0out_0in
3470,263388109,2633881090,6424100,2518598,escort,non_mandatory,5.0,22.0,8.0,11.0,WALK,,,,57,,0out_0in
3471,263388110,2633881100,6424100,2518598,escort,non_mandatory,5.0,22.0,17.0,17.0,SHARED3FREE,,,,162,,0out_0in
3472,263388125,2633881250,6424100,2518598,othdiscr,non_mandatory,9.0,22.0,17.0,20.0,WALK_LRF,,,,165,,0out_0in
3473,263388188,2633881880,6424102,2518598,eatout,non_mandatory,24.0,22.0,8.0,10.0,WALK,,,,56,,0out_0in
3474,269192192,2691921920,6565663,2549865,escort,non_mandatory,12.0,18.0,7.0,7.0,SHARED2FREE,,,,37,,0out_0in
3475,269192312,2691923120,6565666,2549865,eatout,non_mandatory,21.0,18.0,14.0,15.0,SHARED2FREE,,,,136,,0out_0in
3476,282328387,2823283870,6886058,2621752,escort,non_mandatory,10.0,16.0,18.0,18.0,TNC_SHARED,,,,169,,0out_0in
3477,282328466,2823284660,6886060,2621752,eatout,non_mandatory,11.0,16.0,19.0,20.0,SHARED2FREE,,,,176,,0out_0in
3478,282334209,2823342090,6886200,2621785,escort,non_mandatory,18.0,25.0,7.0,8.0,TNC_SINGLE,,,,38,,0out_0in
3479,282334233,2823342330,6886200,2621785,shopping,non_mandatory,16.0,25.0,21.0,21.0,DRIVEALONEFREE,,,,184,,0out_0in
